year,id,age,income,anual_hours,number_children,treatment
1991.0,131002.0,56.0,21552.59,3120.0,0.0,0
1997.0,131002.0,62.0,31562.89,350.8,0.0,0
1985.0,131002.0,50.0,37950.15,1625.0,1.0,0
1983.0,131002.0,48.0,23634.76,1900.0,1.0,0
1988.0,131002.0,53.0,37198.55,1974.0,0.0,0
1992.0,131002.0,57.0,22524.2,3140.0,0.0,0
1981.0,131002.0,46.0,23507.4,1850.0,1.0,0
1978.0,131002.0,43.0,12705.43,1960.0,1.0,0
1987.0,131002.0,52.0,31209.82,2220.0,0.0,0
1996.0,131002.0,61.0,11334.84,1568.0,0.0,0
1990.0,131002.0,55.0,24837.04,1880.0,0.0,0
1980.0,131002.0,45.0,15231.94,2024.0,1.0,0
1979.0,131002.0,44.0,14774.32,1985.0,1.0,0
1982.0,131002.0,47.0,26277.17,1820.0,1.0,0
1989.0,131002.0,54.0,38844.96,1948.0,0.0,0
1994.0,131002.0,59.0,27554.68,2040.0,0.0,0
1986.0,131002.0,51.0,36304.16,2150.0,1.0,0
1995.0,131002.0,60.0,13505.59,1770.0,0.0,0
1984.0,131002.0,49.0,22846.93,1920.0,1.0,0
1993.0,131002.0,58.0,30141.87,2080.0,0.0,0
1995.0,133001.0,58.0,38676.46,4080.0,0.0,0
1996.0,133001.0,59.0,44517.42,2860.0,0.0,0
1994.0,133001.0,57.0,36109.95,2976.0,0.0,0
1997.0,133001.0,60.0,42772.59,3250.0,0.0,0
1994.0,133003.0,36.0,27068.31,4626.0,2.0,0
1996.0,133003.0,38.0,27757.74,4410.0,3.0,0
1995.0,133003.0,37.0,35728.91,3036.0,3.0,0
1996.0,134002.0,39.0,18727.7,1014.078,0.0,0
1994.0,134002.0,37.0,23830.46,1560.04,0.0,0
1989.0,134002.0,32.0,23514.62,2080.0,0.0,0
1988.0,134002.0,31.0,23758.3,1840.0,0.0,0
1984.0,134002.0,27.0,9987.55,944.0,0.0,0
1986.0,134002.0,29.0,17344.75,2640.0,0.0,0
1979.0,134002.0,22.0,6000.0,0.0,0.0,0
1987.0,134002.0,30.0,22343.3,3072.0,0.0,0
1991.0,134002.0,34.0,29770.0,1583.0,0.0,0
1990.0,134002.0,33.0,18530.56,2346.0,0.0,0
1992.0,134002.0,35.0,5225.01,572.0,0.0,0
1983.0,134002.0,26.0,9077.5,1985.0,0.0,0
1982.0,134002.0,25.0,7807.79,1170.0,0.0,0
1981.0,134002.0,24.0,10877.4,320.0,0.0,0
1985.0,134002.0,28.0,22743.0,2094.0,0.0,0
1993.0,134002.0,36.0,9620.0,1588.0,0.0,0
1995.0,134002.0,38.0,18111.34,346.8,0.0,0
1980.0,134002.0,23.0,7969.35,800.0,0.0,0
1983.0,138001.0,47.0,25110.5,1920.0,2.0,0
1979.0,138001.0,43.0,19399.73,2680.0,2.0,0
1988.0,138001.0,52.0,34732.5,2380.0,1.0,0
1980.0,138001.0,44.0,22049.19,2898.0,2.0,0
1981.0,138001.0,45.0,21496.22,2740.0,2.0,0
1990.0,138001.0,54.0,37956.0,2574.0,0.0,0
1985.0,138001.0,49.0,27764.5,1864.0,2.0,0
1995.0,138001.0,59.0,50188.14,2600.0,0.0,0
1986.0,138001.0,50.0,30004.8,1738.0,2.0,0
1989.0,138001.0,53.0,36192.1,2122.0,0.0,0
1982.0,138001.0,46.0,23803.8,2114.0,2.0,0
1997.0,138001.0,61.0,68113.43,5000.0,0.0,0
1994.0,138001.0,58.0,49208.88,3820.0,0.0,0
1978.0,138001.0,42.0,14119.31,1776.0,2.0,0
1984.0,138001.0,48.0,24056.3,2171.0,2.0,0
1996.0,138001.0,60.0,63767.67,1237.34,0.0,0
1992.0,138001.0,56.0,45772.9,3840.0,0.0,0
1993.0,138001.0,57.0,42677.0,2940.0,0.0,0
1987.0,138001.0,51.0,29308.0,2115.0,1.0,0
1991.0,138001.0,55.0,34460.8,2832.0,0.0,0
1988.0,139002.0,21.0,39728.0,1360.0,0.0,0
1994.0,139002.0,27.0,42203.44,2450.0,0.0,0
1991.0,139002.0,24.0,8140.95,560.0,0.0,0
1993.0,139002.0,26.0,28430.0,2118.0,0.0,0
1995.0,139002.0,28.0,38717.54,2520.0,0.0,0
1997.0,139002.0,30.0,43128.22,2205.0,0.0,0
1985.0,139002.0,18.0,41266.0,0.0,1.0,0
1983.0,139002.0,16.0,34533.2,0.0,2.0,0
1978.0,139002.0,11.0,23049.59,7.0,2.0,0
1981.0,139002.0,14.0,29662.33,0.0,2.0,0
1984.0,139002.0,17.0,36109.1,240.0,2.0,0
1989.0,139002.0,22.0,54658.24,520.0,0.0,0
1996.0,139002.0,29.0,40059.06,1962.0,0.0,0
1979.0,139002.0,12.0,23106.7,0.0,2.0,0
1982.0,139002.0,15.0,30298.95,0.0,2.0,0
1992.0,139002.0,25.0,21144.0,1580.0,0.0,0
1980.0,139002.0,13.0,24957.23,0.0,2.0,0
1990.0,139002.0,23.0,7445.5,686.0,0.0,0
1987.0,139002.0,20.0,39702.0,180.0,1.0,0
1986.0,139002.0,19.0,40421.2,0.0,1.0,0
1981.0,139170.0,43.0,29662.33,1974.0,2.0,0
1989.0,139170.0,51.0,54658.24,3536.0,0.0,0
1987.0,139170.0,49.0,39702.0,2080.0,1.0,0
1985.0,139170.0,47.0,41266.0,1880.0,1.0,0
1992.0,139170.0,54.0,34672.0,2896.0,0.0,0
1979.0,139170.0,41.0,23106.7,2184.0,2.0,0
1986.0,139170.0,48.0,40421.2,1712.0,1.0,0
1988.0,139170.0,50.0,39728.0,3118.0,0.0,0
1991.0,139170.0,53.0,51664.0,1730.0,0.0,0
1980.0,139170.0,42.0,24957.23,1968.0,2.0,0
1984.0,139170.0,46.0,36109.1,2446.0,2.0,0
1990.0,139170.0,52.0,50936.2,2560.0,0.0,0
1978.0,139170.0,40.0,23049.59,2016.0,2.0,0
1982.0,139170.0,44.0,30298.95,2348.0,2.0,0
1983.0,139170.0,45.0,34533.2,2599.0,2.0,0
1987.0,145170.0,26.0,28176.68,2322.0,0.0,0
1988.0,145170.0,27.0,32385.5,2040.0,0.0,0
1986.0,145170.0,25.0,11959.5,2398.0,0.0,0
1993.0,145170.0,32.0,24719.5,2440.0,2.0,0
1989.0,145170.0,28.0,20200.84,1177.0,1.0,0
1991.0,145170.0,30.0,21666.95,2550.0,1.0,0
1995.0,145170.0,34.0,50188.46,2550.0,2.0,0
1992.0,145170.0,31.0,23377.67,3072.0,2.0,0
1990.0,145170.0,29.0,11408.91,1216.0,1.0,0
1996.0,145170.0,35.0,29677.83,2470.0,2.0,0
1997.0,145170.0,36.0,33126.57,3400.0,2.0,0
1994.0,145170.0,33.0,54790.76,2750.0,2.0,0
1979.0,148001.0,51.0,8810.21,2276.0,0.0,0
1983.0,148001.0,55.0,17498.86,2350.0,0.0,0
1982.0,148001.0,54.0,12785.0,2419.0,0.0,0
1984.0,148001.0,56.0,16421.0,2500.0,0.0,0
1986.0,148001.0,58.0,16535.13,2100.0,0.0,0
1988.0,148001.0,60.0,20954.7,2150.0,0.0,0
1987.0,148001.0,59.0,7725.38,2335.0,0.0,0
1989.0,148001.0,61.0,17454.51,999.0,0.0,0
1981.0,148001.0,53.0,10352.73,2530.0,0.0,0
1985.0,148001.0,57.0,21993.0,2490.0,0.0,0
1990.0,148001.0,62.0,12018.5,1520.0,0.0,0
1978.0,148001.0,50.0,8482.75,2170.0,0.0,0
1980.0,148001.0,52.0,10376.59,2060.0,0.0,0
1994.0,150001.0,66.0,57507.63,2940.0,0.0,0
1981.0,150001.0,53.0,26749.9,2400.0,0.0,0
1996.0,150001.0,68.0,62523.09,2400.0,0.0,0
1983.0,150001.0,55.0,31257.5,3000.0,0.0,0
1980.0,150001.0,52.0,24892.5,1892.0,0.0,0
1984.0,150001.0,56.0,29584.0,2940.0,0.0,0
1990.0,150001.0,62.0,55256.76,2695.0,0.0,0
1993.0,150001.0,65.0,75446.88,1818.0,0.0,0
1997.0,150001.0,69.0,37299.29,1776.048,0.0,0
1988.0,150001.0,60.0,52159.32,4010.0,0.0,0
1992.0,150001.0,64.0,67191.26,2352.0,0.0,0
1982.0,150001.0,54.0,35411.0,2500.0,0.0,0
1986.0,150001.0,58.0,42334.9,2352.0,0.0,0
1979.0,150001.0,51.0,29559.15,1200.0,0.0,0
1987.0,150001.0,59.0,35059.53,2940.0,0.0,0
1989.0,150001.0,61.0,45526.63,2450.0,0.0,0
1978.0,150001.0,50.0,22742.5,1920.0,0.0,0
1985.0,150001.0,57.0,43927.0,1824.0,0.0,0
1995.0,150001.0,67.0,50588.61,2352.0,0.0,0
1991.0,150001.0,63.0,70550.41,2940.0,0.0,0
1981.0,150171.0,26.0,11593.44,133.0,0.0,0
1984.0,150171.0,29.0,22961.5,2526.0,0.0,0
1982.0,150171.0,27.0,19146.6,3250.0,0.0,0
1985.0,150171.0,30.0,31389.0,2528.0,0.0,0
1986.0,150171.0,31.0,32155.5,1489.0,0.0,0
1983.0,150171.0,28.0,20385.0,2637.0,0.0,0
1990.0,151003.0,39.0,189648.4,2795.0,3.0,0
1985.0,151003.0,34.0,97350.0,2265.0,2.0,0
1987.0,151003.0,36.0,33236.0,2688.0,2.0,0
1991.0,151003.0,40.0,340221.1,3258.0,3.0,0
1993.0,151003.0,42.0,356910.5,2317.0,3.0,0
1978.0,151003.0,27.0,15801.75,1652.0,0.0,0
1994.0,151003.0,43.0,348801.81,2450.0,3.0,0
1995.0,151003.0,44.0,386521.88,2500.0,3.0,0
1983.0,151003.0,32.0,35613.6,1715.0,1.0,0
1986.0,151003.0,35.0,154736.4,2550.0,2.0,0
1988.0,151003.0,37.0,122022.3,2710.0,3.0,0
1996.0,151003.0,45.0,273353.65,2450.0,4.0,0
1984.0,151003.0,33.0,65659.1,2048.0,1.0,0
1981.0,151003.0,30.0,31886.1,1500.0,0.0,0
1992.0,151003.0,41.0,637895.8,2656.0,3.0,0
1989.0,151003.0,38.0,182792.0,2596.0,3.0,0
1982.0,151003.0,31.0,39631.9,2600.0,1.0,0
1980.0,151003.0,29.0,24285.23,1750.0,0.0,0
1979.0,151003.0,28.0,16310.15,1785.0,0.0,0
1997.0,151003.0,46.0,328532.45,2500.0,4.0,0
1996.0,151005.0,40.0,74164.39,1420.02,0.0,0
1987.0,151005.0,31.0,20779.83,3300.0,0.0,0
1992.0,151005.0,36.0,31218.6,1116.0,0.0,0
1985.0,151005.0,29.0,15775.0,2640.0,0.0,0
1988.0,151005.0,32.0,22626.6,2500.0,0.0,0
1981.0,151005.0,25.0,11908.46,2064.0,0.0,0
1993.0,151005.0,37.0,33951.0,1300.0,0.0,0
1980.0,151005.0,24.0,28189.0,0.0,0.0,0
1982.0,151005.0,26.0,13968.4,1776.0,0.0,0
1986.0,151005.0,30.0,19711.5,2550.0,0.0,0
1984.0,151005.0,28.0,16932.3,2160.0,0.0,0
1995.0,151005.0,39.0,51249.58,840.0,0.0,0
1989.0,151005.0,33.0,25878.08,2952.0,0.0,0
1997.0,151005.0,41.0,52107.45,1440.0,0.0,0
1994.0,151005.0,38.0,23129.22,120.0,0.0,0
1983.0,151005.0,27.0,16287.5,2880.0,0.0,0
1990.0,151005.0,34.0,37058.2,3307.0,0.0,0
1991.0,151005.0,35.0,38168.55,2470.0,0.0,0
1982.0,151006.0,25.0,19467.0,0.0,0.0,1
1979.0,151006.0,22.0,10040.0,0.0,0.0,1
1988.0,151006.0,31.0,43158.0,2250.0,0.0,1
1995.0,151006.0,38.0,22758.08,0.0,0.0,1
1997.0,151006.0,40.0,20470.0,0.0,0.0,1
1989.0,151006.0,32.0,34898.98,2080.0,0.0,1
1996.0,151006.0,39.0,18342.12,0.0,0.0,1
1994.0,151006.0,37.0,23274.36,0.0,0.0,1
1980.0,151006.0,23.0,28189.0,2080.0,0.0,1
1984.0,151006.0,27.0,25008.95,520.0,0.0,1
1991.0,151006.0,34.0,56334.76,2548.0,0.0,1
1983.0,151006.0,26.0,23921.0,400.0,0.0,1
1987.0,151006.0,30.0,43991.0,2340.0,0.0,1
1993.0,151006.0,36.0,41666.0,2080.0,0.0,1
1986.0,151006.0,29.0,28109.0,1170.0,0.0,1
1990.0,151006.0,33.0,61921.0,2250.0,0.0,1
1992.0,151006.0,35.0,56587.5,2340.0,0.0,1
1981.0,151006.0,24.0,19561.21,1600.0,0.0,1
1985.0,151006.0,28.0,25099.0,360.0,0.0,1
1991.0,151170.0,45.0,98983.55,3146.0,3.0,0
1980.0,151170.0,34.0,36366.23,3120.0,3.0,0
1995.0,151170.0,49.0,119247.55,4016.0,2.0,0
1982.0,151170.0,36.0,41367.95,3000.0,4.0,0
1993.0,151170.0,47.0,113494.25,3476.0,3.0,0
1997.0,151170.0,51.0,117030.45,3024.0,1.0,0
1988.0,151170.0,42.0,93627.3,2750.0,4.0,0
1978.0,151170.0,32.0,24768.0,3030.0,2.0,0
1986.0,151170.0,40.0,72309.2,2618.0,4.0,0
1989.0,151170.0,43.0,105195.5,2385.0,4.0,0
1985.0,151170.0,39.0,59435.0,2750.0,4.0,0
1994.0,151170.0,48.0,108424.86,3100.0,2.0,0
1979.0,151170.0,33.0,28387.15,2750.0,3.0,0
1984.0,151170.0,38.0,57082.1,2450.0,4.0,0
1987.0,151170.0,41.0,80159.0,2673.0,4.0,0
1981.0,151170.0,35.0,35926.33,2563.0,3.0,0
1983.0,151170.0,37.0,50258.2,2662.0,4.0,0
1992.0,151170.0,46.0,112198.9,2717.0,3.0,0
1996.0,151170.0,50.0,143624.22,2500.0,2.0,0
1990.0,151170.0,44.0,108452.2,2440.0,4.0,0
1986.0,156001.0,43.0,32135.5,2760.0,2.0,0
1996.0,156001.0,53.0,47141.3,2100.0,0.0,0
1994.0,156001.0,51.0,38698.53,2000.0,0.0,0
1993.0,156001.0,50.0,82688.0,2295.0,0.0,0
1991.0,156001.0,48.0,68627.0,3032.0,0.0,0
1995.0,156001.0,52.0,39889.11,2100.0,0.0,0
1981.0,156001.0,38.0,20219.9,3016.0,2.0,0
1987.0,156001.0,44.0,34089.0,2800.0,1.0,0
1980.0,156001.0,37.0,16646.18,317.0,2.0,0
1982.0,156001.0,39.0,21949.0,3105.0,2.0,0
1997.0,156001.0,54.0,61726.81,2060.0,0.0,0
1989.0,156001.0,46.0,59914.6,2600.0,1.0,0
1983.0,156001.0,40.0,23244.2,2883.0,2.0,0
1984.0,156001.0,41.0,22430.5,2683.0,2.0,0
1990.0,156001.0,47.0,62353.6,3000.0,1.0,0
1988.0,156001.0,45.0,47331.0,2600.0,1.0,0
1978.0,156001.0,35.0,13692.75,2697.0,2.0,0
1985.0,156001.0,42.0,24194.0,2683.0,2.0,0
1979.0,156001.0,36.0,15983.16,2907.0,2.0,0
1992.0,156001.0,49.0,73853.5,2625.0,0.0,0
1978.0,156030.0,9.0,13692.75,0.0,2.0,0
1979.0,156030.0,10.0,15983.16,0.0,2.0,0
1986.0,156030.0,17.0,32135.5,450.0,2.0,0
1983.0,156030.0,14.0,23244.2,0.0,2.0,0
1992.0,156030.0,23.0,73853.5,2600.0,0.0,0
1997.0,156030.0,28.0,61646.92,2805.0,0.0,0
1988.0,156030.0,19.0,47331.0,2000.0,1.0,0
1993.0,156030.0,24.0,82688.0,2000.0,0.0,0
1984.0,156030.0,15.0,22430.5,0.0,2.0,0
1991.0,156030.0,22.0,68627.0,2500.0,0.0,0
1996.0,156030.0,27.0,58650.34,3192.0,0.0,0
1982.0,156030.0,13.0,21949.0,0.0,2.0,0
1994.0,156030.0,25.0,31018.79,2850.0,0.0,0
1995.0,156030.0,26.0,60180.15,2830.0,0.0,0
1989.0,156030.0,20.0,59914.6,2750.0,1.0,0
1985.0,156030.0,16.0,24194.0,0.0,2.0,0
1987.0,156030.0,18.0,34089.0,650.0,1.0,0
1980.0,156030.0,11.0,16646.18,0.0,2.0,0
1990.0,156030.0,21.0,62353.6,2500.0,1.0,0
1981.0,156030.0,12.0,20219.9,0.0,2.0,0
1991.0,161001.0,65.0,28268.5,0.0,0.0,0
1984.0,161001.0,58.0,20733.0,2004.0,0.0,0
1987.0,161001.0,61.0,32191.5,2263.0,0.0,0
1993.0,161001.0,67.0,38472.0,0.0,0.0,0
1983.0,161001.0,57.0,23949.75,2021.0,1.0,0
1988.0,161001.0,62.0,34097.0,2208.0,0.0,0
1989.0,161001.0,63.0,38773.6,2430.0,0.0,0
1981.0,161001.0,55.0,19669.85,2016.0,1.0,0
1982.0,161001.0,56.0,21619.5,2000.0,1.0,0
1985.0,161001.0,59.0,35844.0,3760.0,0.0,0
1992.0,161001.0,66.0,35792.5,0.0,0.0,0
1990.0,161001.0,64.0,54568.1,695.0,0.0,0
1994.0,161001.0,68.0,25766.45,0.0,0.0,0
1979.0,161001.0,53.0,15829.38,2177.0,2.0,0
1986.0,161001.0,60.0,44664.0,2133.0,0.0,0
1980.0,161001.0,54.0,18402.45,1976.0,2.0,0
1978.0,161001.0,52.0,14490.75,2088.0,2.0,0
1986.0,161004.0,24.0,44664.0,1733.0,0.0,0
1981.0,161004.0,19.0,19669.85,0.0,1.0,0
1982.0,161004.0,20.0,21619.5,0.0,1.0,0
1987.0,161004.0,25.0,9778.0,2202.0,0.0,0
1978.0,161004.0,16.0,14490.75,0.0,2.0,0
1988.0,161004.0,26.0,10411.38,2050.0,0.0,0
1993.0,161004.0,31.0,21960.89,1970.0,0.0,0
1995.0,161004.0,33.0,28120.05,2500.0,0.0,0
1989.0,161004.0,27.0,9849.8,2547.0,0.0,0
1996.0,161004.0,34.0,30115.19,2187.0,0.0,0
1984.0,161004.0,22.0,9616.0,68.0,0.0,0
1997.0,161004.0,35.0,32238.11,2010.015,0.0,0
1994.0,161004.0,32.0,24576.85,2080.0,0.0,0
1990.0,161004.0,28.0,10634.7,2268.0,0.0,0
1980.0,161004.0,18.0,18402.45,0.0,2.0,0
1992.0,161004.0,30.0,29435.0,2480.0,0.0,0
1985.0,161004.0,23.0,35844.0,1000.0,0.0,0
1979.0,161004.0,17.0,15829.38,0.0,2.0,0
1991.0,161004.0,29.0,21803.0,2010.0,0.0,0
1988.0,165003.0,42.0,77839.0,2148.0,1.0,0
1983.0,165003.0,37.0,46520.0,2976.0,2.0,0
1982.0,165003.0,36.0,41199.5,2500.0,3.0,0
1984.0,165003.0,38.0,39925.0,3000.0,2.0,0
1979.0,165003.0,33.0,30854.4,2990.0,4.0,0
1978.0,165003.0,32.0,29357.9,2912.0,4.0,0
1993.0,165003.0,47.0,73967.0,3120.0,0.0,0
1991.0,165003.0,45.0,68583.5,3000.0,1.0,0
1996.0,165003.0,50.0,83783.32,3000.0,0.0,0
1989.0,165003.0,43.0,71524.4,2160.0,1.0,0
1997.0,165003.0,51.0,78685.9,3000.0,0.0,0
1986.0,165003.0,40.0,51827.1,2695.0,1.0,0
1992.0,165003.0,46.0,63941.8,2880.0,0.0,0
1987.0,165003.0,41.0,58115.0,2695.0,1.0,0
1981.0,165003.0,35.0,39797.85,2860.0,4.0,0
1994.0,165003.0,48.0,81569.01,3000.0,0.0,0
1980.0,165003.0,34.0,34125.75,3640.0,4.0,0
1995.0,165003.0,49.0,96074.05,3750.0,0.0,0
1990.0,165003.0,44.0,56913.6,3120.0,1.0,0
1985.0,165003.0,39.0,44660.0,2750.0,1.0,0
1982.0,165174.0,31.0,28400.09,2940.0,0.0,0
1989.0,165174.0,38.0,16311.66,946.0,2.0,0
1980.0,165174.0,29.0,21306.33,2058.0,0.0,0
1986.0,165174.0,35.0,27984.5,3287.0,1.0,0
1995.0,165174.0,44.0,52599.41,2671.2,2.0,0
1994.0,165174.0,43.0,94356.03,2761.0,2.0,0
1985.0,165174.0,34.0,28011.0,2000.0,1.0,0
1993.0,165174.0,42.0,50777.49,2540.0,2.0,0
1997.0,165174.0,46.0,69341.74,2490.0,2.0,0
1990.0,165174.0,39.0,18151.81,1412.0,2.0,0
1992.0,165174.0,41.0,26035.53,2040.0,2.0,0
1988.0,165174.0,37.0,16899.0,2180.0,2.0,0
1983.0,165174.0,32.0,33556.63,2032.0,1.0,0
1991.0,165174.0,40.0,25196.0,2108.0,2.0,0
1984.0,165174.0,33.0,36551.1,2000.0,1.0,0
1996.0,165174.0,45.0,78917.46,2250.0,2.0,0
1987.0,165174.0,36.0,26021.04,2517.0,2.0,0
1981.0,165174.0,30.0,26293.85,2107.0,0.0,0
1981.0,166021.0,32.0,49968.92,2500.0,2.0,0
1997.0,166021.0,48.0,44577.94,2000.0,3.0,0
1995.0,166021.0,46.0,54465.8,2450.0,4.0,0
1991.0,166021.0,42.0,55866.6,1765.0,4.0,0
1996.0,166021.0,47.0,73399.76,2500.0,3.0,0
1986.0,166021.0,37.0,35655.2,1750.0,4.0,0
1992.0,166021.0,43.0,60203.04,2016.0,4.0,0
1989.0,166021.0,40.0,44970.5,1785.0,4.0,0
1994.0,166021.0,45.0,79129.22,2205.0,4.0,0
1987.0,166021.0,38.0,40516.0,1715.0,4.0,0
1985.0,166021.0,36.0,30944.0,2196.0,3.0,0
1988.0,166021.0,39.0,45367.3,1722.0,4.0,0
1993.0,166021.0,44.0,67884.25,2160.0,4.0,0
1990.0,166021.0,41.0,48403.05,2078.0,4.0,0
1984.0,166021.0,35.0,33023.0,2205.0,3.0,0
1983.0,166021.0,34.0,31337.8,2129.0,2.0,0
1982.0,166021.0,33.0,26647.25,3036.0,2.0,0
1980.0,166021.0,31.0,15945.42,2000.0,2.0,0
1978.0,166021.0,29.0,14700.31,2232.0,1.0,0
1979.0,166021.0,30.0,14327.65,1960.0,1.0,0
1979.0,172021.0,34.0,13667.35,2028.0,5.0,0
1995.0,172021.0,50.0,23465.36,2448.6,1.0,0
1996.0,172021.0,51.0,24388.1,2448.6,1.0,0
1994.0,172021.0,49.0,23364.56,2397.0,1.0,0
1978.0,172021.0,33.0,13132.5,2063.0,4.0,0
1980.0,172021.0,35.0,16286.12,2256.0,5.0,0
1997.0,172021.0,52.0,75102.92,2469.8,0.0,0
1994.0,172031.0,22.0,18582.5,2223.0,0.0,0
1997.0,172031.0,25.0,32827.29,2500.0,0.0,0
1995.0,172031.0,23.0,22222.15,2500.0,0.0,0
1979.0,172031.0,7.0,13667.35,0.0,5.0,0
1978.0,172031.0,6.0,13132.5,0.0,4.0,0
1996.0,172031.0,24.0,23638.56,2600.0,0.0,0
1980.0,172031.0,8.0,16286.12,0.0,5.0,0
1986.0,173003.0,33.0,9329.44,2000.0,1.0,0
1989.0,173003.0,36.0,14753.9,2550.0,2.0,0
1990.0,173003.0,37.0,17224.7,1510.0,3.0,0
1992.0,173003.0,39.0,22080.73,2040.0,3.0,0
1983.0,173003.0,30.0,10667.0,1908.0,0.0,0
1994.0,173003.0,41.0,19510.07,2040.0,3.0,0
1987.0,173003.0,34.0,9255.8,2340.0,2.0,0
1985.0,173003.0,32.0,8703.0,1168.0,1.0,0
1991.0,173003.0,38.0,17475.15,2550.0,3.0,0
1988.0,173003.0,35.0,11147.78,2860.0,2.0,0
1982.0,173003.0,29.0,5092.0,1012.0,0.0,0
1981.0,173003.0,28.0,5116.2,2024.0,0.0,0
1993.0,173003.0,40.0,41884.46,2040.0,3.0,0
1995.0,173003.0,42.0,19226.22,1530.0,3.0,0
1997.0,173003.0,44.0,8798.43,600.0,3.0,0
1996.0,173003.0,43.0,19810.63,80.0,3.0,0
1984.0,173003.0,31.0,9421.6,1080.0,1.0,0
1978.0,173003.0,25.0,3978.45,2040.0,0.0,0
1980.0,173003.0,27.0,5115.2,1952.0,0.0,0
1979.0,173003.0,26.0,4342.93,2080.0,0.0,0
1989.0,173170.0,37.0,18821.78,2556.0,3.0,0
1996.0,173170.0,44.0,19972.03,1855.0,3.0,0
1986.0,173170.0,34.0,13862.5,2415.0,3.0,0
1983.0,173170.0,31.0,8513.0,2130.0,2.0,0
1979.0,173170.0,27.0,9085.38,2601.0,1.0,0
1987.0,173170.0,35.0,14957.0,2643.0,3.0,0
1981.0,173170.0,29.0,7538.0,1560.0,2.0,0
1988.0,173170.0,36.0,17531.35,2320.0,3.0,0
1992.0,173170.0,40.0,14073.46,3450.0,4.0,0
1990.0,173170.0,38.0,18839.17,2590.0,4.0,0
1994.0,173170.0,42.0,18428.69,1739.0,4.0,0
1978.0,173170.0,26.0,9953.34,2501.0,1.0,0
1984.0,173170.0,32.0,13947.9,1560.0,2.0,0
1985.0,173170.0,33.0,13038.0,2184.0,3.0,0
1993.0,173170.0,41.0,16460.7,2485.0,4.0,0
1982.0,173170.0,30.0,8139.0,2586.0,2.0,0
1991.0,173170.0,39.0,18699.4,2078.0,4.0,0
1995.0,173170.0,43.0,22770.1,2670.8,3.0,0
1997.0,173170.0,45.0,11214.63,2444.0,4.0,0
1980.0,173170.0,28.0,9858.61,2500.0,1.0,0
1991.0,173171.0,36.0,47544.0,2500.0,3.0,0
1986.0,173171.0,31.0,29677.5,2480.0,1.0,0
1997.0,173171.0,42.0,54828.8,2500.0,3.0,0
1996.0,173171.0,41.0,38839.86,2500.0,3.0,0
1989.0,173171.0,34.0,31034.0,2470.0,2.0,0
1983.0,173171.0,28.0,33880.6,2380.0,1.0,0
1993.0,173171.0,38.0,73186.0,2460.0,3.0,0
1988.0,173171.0,33.0,41458.6,2500.0,2.0,0
1995.0,173171.0,40.0,28680.21,2450.0,3.0,0
1987.0,173171.0,32.0,38019.0,2500.0,2.0,0
1994.0,173171.0,39.0,64678.92,2450.0,3.0,0
1985.0,173171.0,30.0,29191.0,2500.0,1.0,0
1990.0,173171.0,35.0,36873.4,2700.0,2.0,0
1992.0,173171.0,37.0,28242.5,2100.0,3.0,0
1984.0,173171.0,29.0,32560.05,2500.0,1.0,0
1987.0,173172.0,30.0,9255.8,2171.0,2.0,0
1996.0,173172.0,39.0,19810.63,2058.0,3.0,0
1997.0,173172.0,40.0,8798.43,2010.0,3.0,0
1992.0,173172.0,35.0,22080.73,2540.0,3.0,0
1985.0,173172.0,28.0,8703.0,2291.0,1.0,0
1993.0,173172.0,36.0,41884.46,2381.0,3.0,0
1988.0,173172.0,31.0,11147.78,1030.0,2.0,0
1983.0,173172.0,26.0,10667.0,2317.0,0.0,0
1994.0,173172.0,37.0,19510.07,1960.0,3.0,0
1986.0,173172.0,29.0,9329.44,2336.0,1.0,0
1989.0,173172.0,32.0,14753.9,1640.0,2.0,0
1991.0,173172.0,34.0,17475.15,2880.0,3.0,0
1995.0,173172.0,38.0,19226.22,1960.0,3.0,0
1984.0,173172.0,27.0,9421.6,2437.0,1.0,0
1990.0,173172.0,33.0,17224.7,2400.0,3.0,0
1983.0,174001.0,62.0,7172.78,2860.0,0.0,0
1982.0,174001.0,61.0,11204.4,1976.0,0.0,0
1990.0,174001.0,69.0,23928.0,0.0,0.0,0
1981.0,174001.0,60.0,3635.94,2544.0,1.0,0
1992.0,174001.0,71.0,22702.31,140.0,0.0,0
1993.0,174001.0,72.0,25188.1,347.0,0.0,0
1988.0,174001.0,67.0,18174.0,0.0,0.0,0
1994.0,174001.0,73.0,22710.9,120.0,0.0,0
1986.0,174001.0,65.0,21393.0,0.0,0.0,0
1987.0,174001.0,66.0,18339.0,0.0,0.0,0
1984.0,174001.0,63.0,17693.2,0.0,0.0,0
1985.0,174001.0,64.0,21723.0,0.0,0.0,0
1989.0,174001.0,68.0,15987.0,0.0,0.0,0
1979.0,174001.0,58.0,22579.45,2695.0,1.0,0
1978.0,174001.0,57.0,12607.0,3263.0,1.0,0
1991.0,174001.0,70.0,27062.16,626.0,0.0,0
1980.0,174001.0,59.0,9272.88,2828.0,1.0,0
1979.0,174005.0,26.0,9706.32,1909.0,0.0,0
1986.0,174005.0,33.0,23571.5,2052.0,1.0,0
1978.0,174005.0,25.0,11399.09,1890.0,0.0,0
1996.0,174005.0,43.0,35669.42,2464.0,3.0,0
1993.0,174005.0,40.0,35181.34,1911.0,3.0,0
